"League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Event_Time","Is_Pens","Event_Half","Event_Type","Event_Players","Score_Progression","Penalty_Number","player_name_goal","player_name_ast","player_name_pen"
"FIFA World Cup Qualification — CAF","2023-11-21","FIFA World Cup Qualification — CAF (First round)","Comoros","4-1-4-1",1,NA,"Myziane Maolida · 43&rsquor;","1","0","Ghana","4-2-3-1",0,NA,"","0","0","https://fbref.com/en/matches/3928f7b3/Comoros-Ghana-November-21-2023-WCQ----CAF-M","Ghana","Away",65,FALSE,2,"Substitute","Ernest Nuamah for Antoine Semenyo","1:0",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2023-11-21","FIFA World Cup Qualification — CAF (First round)","Comoros","4-1-4-1",1,NA,"Myziane Maolida · 43&rsquor;","1","0","Ghana","4-2-3-1",0,NA,"","0","0","https://fbref.com/en/matches/3928f7b3/Comoros-Ghana-November-21-2023-WCQ----CAF-M","Ghana","Away",65,FALSE,2,"Substitute","Majeed Ashimeru for Salis Abdul Samed","1:0",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2023-11-21","FIFA World Cup Qualification — CAF (First round)","Comoros","4-1-4-1",1,NA,"Myziane Maolida · 43&rsquor;","1","0","Ghana","4-2-3-1",0,NA,"","0","0","https://fbref.com/en/matches/3928f7b3/Comoros-Ghana-November-21-2023-WCQ----CAF-M","Comoros","Home",68,FALSE,2,"Substitute","Aymeric Ahmed for Abdel Abdallah","1:0",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2023-11-21","FIFA World Cup Qualification — CAF (First round)","Comoros","4-1-4-1",1,NA,"Myziane Maolida · 43&rsquor;","1","0","Ghana","4-2-3-1",0,NA,"","0","0","https://fbref.com/en/matches/3928f7b3/Comoros-Ghana-November-21-2023-WCQ----CAF-M","Comoros","Home",68,FALSE,2,"Substitute","Ahmed Mogni for Myziane Maolida","1:0",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2023-11-21","FIFA World Cup Qualification — CAF (First round)","Comoros","4-1-4-1",1,NA,"Myziane Maolida · 43&rsquor;","1","0","Ghana","4-2-3-1",0,NA,"","0","0","https://fbref.com/en/matches/3928f7b3/Comoros-Ghana-November-21-2023-WCQ----CAF-M","Comoros","Home",79,FALSE,2,"Yellow Card","Zainou-Dine Mohamed","1:0",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2023-11-21","FIFA World Cup Qualification — CAF (First round)","Comoros","4-1-4-1",1,NA,"Myziane Maolida · 43&rsquor;","1","0","Ghana","4-2-3-1",0,NA,"","0","0","https://fbref.com/en/matches/3928f7b3/Comoros-Ghana-November-21-2023-WCQ----CAF-M","Ghana","Away",81,FALSE,2,"Substitute","Abdul Fatawu Issahaku for Jordan Ayew","1:0",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2023-11-21","FIFA World Cup Qualification — CAF (First round)","Comoros","4-1-4-1",1,NA,"Myziane Maolida · 43&rsquor;","1","0","Ghana","4-2-3-1",0,NA,"","0","0","https://fbref.com/en/matches/3928f7b3/Comoros-Ghana-November-21-2023-WCQ----CAF-M","Comoros","Home",85,FALSE,2,"Substitute","Younn Zahary for Faïz Selemani","1:0",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2023-11-21","FIFA World Cup Qualification — CAF (First round)","Comoros","4-1-4-1",1,NA,"Myziane Maolida · 43&rsquor;","1","0","Ghana","4-2-3-1",0,NA,"","0","0","https://fbref.com/en/matches/3928f7b3/Comoros-Ghana-November-21-2023-WCQ----CAF-M","Ghana","Away",88,FALSE,2,"Substitute","Jonathan Sowah for Iddrisu Baba","1:0",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2023-11-21","FIFA World Cup Qualification — CAF (First round)","Niger","4-2-3-1",2,NA,"Amadou Moutari · 6&rsquor; Djibrill Goumey · 28&rsquor;","4","0","Zambia","4-2-3-1",1,NA,"Patson Daka · 50&rsquor;","3","0","https://fbref.com/en/matches/4dc6676c/Niger-Zambia-November-21-2023-WCQ----CAF-M","Niger","Home",6,FALSE,1,"Goal","Amadou Moutari Assist: Djibrill Goumey","1:0",NA,"Amadou Moutari","Djibrill Goumey",NA
"FIFA World Cup Qualification — CAF","2023-11-21","FIFA World Cup Qualification — CAF (First round)","Niger","4-2-3-1",2,NA,"Amadou Moutari · 6&rsquor; Djibrill Goumey · 28&rsquor;","4","0","Zambia","4-2-3-1",1,NA,"Patson Daka · 50&rsquor;","3","0","https://fbref.com/en/matches/4dc6676c/Niger-Zambia-November-21-2023-WCQ----CAF-M","Niger","Home",28,FALSE,1,"Goal","Djibrill Goumey Assist: Issa Djibrilla","2:0",NA,"Djibrill Goumey","Issa Djibrilla",NA
"FIFA World Cup Qualification — CAF","2023-11-21","FIFA World Cup Qualification — CAF (First round)","Niger","4-2-3-1",2,NA,"Amadou Moutari · 6&rsquor; Djibrill Goumey · 28&rsquor;","4","0","Zambia","4-2-3-1",1,NA,"Patson Daka · 50&rsquor;","3","0","https://fbref.com/en/matches/4dc6676c/Niger-Zambia-November-21-2023-WCQ----CAF-M","Niger","Home",37,FALSE,1,"Yellow Card","Moumouni Darankoum","2:0",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2023-11-21","FIFA World Cup Qualification — CAF (First round)","Niger","4-2-3-1",2,NA,"Amadou Moutari · 6&rsquor; Djibrill Goumey · 28&rsquor;","4","0","Zambia","4-2-3-1",1,NA,"Patson Daka · 50&rsquor;","3","0","https://fbref.com/en/matches/4dc6676c/Niger-Zambia-November-21-2023-WCQ----CAF-M","Niger","Home",39,FALSE,1,"Yellow Card","Massoudi Salifou","2:0",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2023-11-21","FIFA World Cup Qualification — CAF (First round)","Niger","4-2-3-1",2,NA,"Amadou Moutari · 6&rsquor; Djibrill Goumey · 28&rsquor;","4","0","Zambia","4-2-3-1",1,NA,"Patson Daka · 50&rsquor;","3","0","https://fbref.com/en/matches/4dc6676c/Niger-Zambia-November-21-2023-WCQ----CAF-M","Zambia","Away",50,FALSE,2,"Goal","Patson Daka","2:1",NA,"Patson Daka",NA,NA
"FIFA World Cup Qualification — CAF","2023-11-21","FIFA World Cup Qualification — CAF (First round)","Niger","4-2-3-1",2,NA,"Amadou Moutari · 6&rsquor; Djibrill Goumey · 28&rsquor;","4","0","Zambia","4-2-3-1",1,NA,"Patson Daka · 50&rsquor;","3","0","https://fbref.com/en/matches/4dc6676c/Niger-Zambia-November-21-2023-WCQ----CAF-M","Zambia","Away",56,FALSE,2,"Yellow Card","Fashion Sakala","2:1",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2023-11-21","FIFA World Cup Qualification — CAF (First round)","Niger","4-2-3-1",2,NA,"Amadou Moutari · 6&rsquor; Djibrill Goumey · 28&rsquor;","4","0","Zambia","4-2-3-1",1,NA,"Patson Daka · 50&rsquor;","3","0","https://fbref.com/en/matches/4dc6676c/Niger-Zambia-November-21-2023-WCQ----CAF-M","Niger","Home",66,FALSE,2,"Substitute","Salim Abubakar for Moumouni Darankoum","2:1",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2023-11-21","FIFA World Cup Qualification — CAF (First round)","Niger","4-2-3-1",2,NA,"Amadou Moutari · 6&rsquor; Djibrill Goumey · 28&rsquor;","4","0","Zambia","4-2-3-1",1,NA,"Patson Daka · 50&rsquor;","3","0","https://fbref.com/en/matches/4dc6676c/Niger-Zambia-November-21-2023-WCQ----CAF-M","Niger","Home",66,FALSE,2,"Substitute","Abdoul Magid Soumana for Yusif Moussa","2:1",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2023-11-21","FIFA World Cup Qualification — CAF (First round)","Niger","4-2-3-1",2,NA,"Amadou Moutari · 6&rsquor; Djibrill Goumey · 28&rsquor;","4","0","Zambia","4-2-3-1",1,NA,"Patson Daka · 50&rsquor;","3","0","https://fbref.com/en/matches/4dc6676c/Niger-Zambia-November-21-2023-WCQ----CAF-M","Zambia","Away",67,FALSE,2,"Substitute","Gift Mphande for Clatous Chama","2:1",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2023-11-21","FIFA World Cup Qualification — CAF (First round)","Niger","4-2-3-1",2,NA,"Amadou Moutari · 6&rsquor; Djibrill Goumey · 28&rsquor;","4","0","Zambia","4-2-3-1",1,NA,"Patson Daka · 50&rsquor;","3","0","https://fbref.com/en/matches/4dc6676c/Niger-Zambia-November-21-2023-WCQ----CAF-M","Zambia","Away",67,FALSE,2,"Substitute","Zephaniah Phiri for Rodrick Kabwe","2:1",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2023-11-21","FIFA World Cup Qualification — CAF (First round)","Niger","4-2-3-1",2,NA,"Amadou Moutari · 6&rsquor; Djibrill Goumey · 28&rsquor;","4","0","Zambia","4-2-3-1",1,NA,"Patson Daka · 50&rsquor;","3","0","https://fbref.com/en/matches/4dc6676c/Niger-Zambia-November-21-2023-WCQ----CAF-M","Zambia","Away",68,FALSE,2,"Yellow Card","Stoppila Sunzu","2:1",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2023-11-21","FIFA World Cup Qualification — CAF (First round)","Niger","4-2-3-1",2,NA,"Amadou Moutari · 6&rsquor; Djibrill Goumey · 28&rsquor;","4","0","Zambia","4-2-3-1",1,NA,"Patson Daka · 50&rsquor;","3","0","https://fbref.com/en/matches/4dc6676c/Niger-Zambia-November-21-2023-WCQ----CAF-M","Niger","Home",74,FALSE,2,"Substitute","Abdoul Kairou Amoustapha for Issa Djibrilla","2:1",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2023-11-21","FIFA World Cup Qualification — CAF (First round)","Niger","4-2-3-1",2,NA,"Amadou Moutari · 6&rsquor; Djibrill Goumey · 28&rsquor;","4","0","Zambia","4-2-3-1",1,NA,"Patson Daka · 50&rsquor;","3","0","https://fbref.com/en/matches/4dc6676c/Niger-Zambia-November-21-2023-WCQ----CAF-M","Niger","Home",74,FALSE,2,"Yellow Card","Issa Djibrilla","2:1",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2023-11-21","FIFA World Cup Qualification — CAF (First round)","Niger","4-2-3-1",2,NA,"Amadou Moutari · 6&rsquor; Djibrill Goumey · 28&rsquor;","4","0","Zambia","4-2-3-1",1,NA,"Patson Daka · 50&rsquor;","3","0","https://fbref.com/en/matches/4dc6676c/Niger-Zambia-November-21-2023-WCQ----CAF-M","Zambia","Away",78,FALSE,2,"Substitute","Lubambo Musonda for Kings Kangwa","2:1",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2023-11-21","FIFA World Cup Qualification — CAF (First round)","Niger","4-2-3-1",2,NA,"Amadou Moutari · 6&rsquor; Djibrill Goumey · 28&rsquor;","4","0","Zambia","4-2-3-1",1,NA,"Patson Daka · 50&rsquor;","3","0","https://fbref.com/en/matches/4dc6676c/Niger-Zambia-November-21-2023-WCQ----CAF-M","Niger","Home",82,FALSE,2,"Yellow Card","Amadou Moutari","2:1",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2023-11-21","FIFA World Cup Qualification — CAF (First round)","Niger","4-2-3-1",2,NA,"Amadou Moutari · 6&rsquor; Djibrill Goumey · 28&rsquor;","4","0","Zambia","4-2-3-1",1,NA,"Patson Daka · 50&rsquor;","3","0","https://fbref.com/en/matches/4dc6676c/Niger-Zambia-November-21-2023-WCQ----CAF-M","Zambia","Away",88,FALSE,2,"Substitute","Kelvin Kampamba for Benedict Chepeshi","2:1",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2023-11-21","FIFA World Cup Qualification — CAF (First round)","Niger","4-2-3-1",2,NA,"Amadou Moutari · 6&rsquor; Djibrill Goumey · 28&rsquor;","4","0","Zambia","4-2-3-1",1,NA,"Patson Daka · 50&rsquor;","3","0","https://fbref.com/en/matches/4dc6676c/Niger-Zambia-November-21-2023-WCQ----CAF-M","Niger","Home",91,FALSE,2,"Substitute","Boubacar Hainikoye for Amadou Moutari","2:1",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2023-11-21","FIFA World Cup Qualification — CAF (First round)","Niger","4-2-3-1",2,NA,"Amadou Moutari · 6&rsquor; Djibrill Goumey · 28&rsquor;","4","0","Zambia","4-2-3-1",1,NA,"Patson Daka · 50&rsquor;","3","0","https://fbref.com/en/matches/4dc6676c/Niger-Zambia-November-21-2023-WCQ----CAF-M","Zambia","Away",96,FALSE,2,"Yellow Card","Lameck Banda","2:1",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2023-11-21","FIFA World Cup Qualification — CAF (First round)","Mauritius","4-1-4-1",0,NA,"","1","0","Angola","4-1-4-1",0,NA,"","1","0","https://fbref.com/en/matches/9a7cc591/Mauritius-Angola-November-21-2023-WCQ----CAF-M","Angola","Away",17,FALSE,1,"Yellow Card","Zito","0:0",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2023-11-21","FIFA World Cup Qualification — CAF (First round)","Mauritius","4-1-4-1",0,NA,"","1","0","Angola","4-1-4-1",0,NA,"","1","0","https://fbref.com/en/matches/9a7cc591/Mauritius-Angola-November-21-2023-WCQ----CAF-M","Mauritius","Home",24,FALSE,1,"Yellow Card","Kévin Bru","0:0",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2023-11-21","FIFA World Cup Qualification — CAF (First round)","Mauritius","4-1-4-1",0,NA,"","1","0","Angola","4-1-4-1",0,NA,"","1","0","https://fbref.com/en/matches/9a7cc591/Mauritius-Angola-November-21-2023-WCQ----CAF-M","Angola","Away",61,FALSE,2,"Substitute","Bruno Paz for Zito","0:0",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2023-11-21","FIFA World Cup Qualification — CAF (First round)","Mauritius","4-1-4-1",0,NA,"","1","0","Angola","4-1-4-1",0,NA,"","1","0","https://fbref.com/en/matches/9a7cc591/Mauritius-Angola-November-21-2023-WCQ----CAF-M","Angola","Away",61,FALSE,2,"Substitute","Gilberto for Tó Carneiro","0:0",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2023-11-21","FIFA World Cup Qualification — CAF (First round)","Mauritius","4-1-4-1",0,NA,"","1","0","Angola","4-1-4-1",0,NA,"","1","0","https://fbref.com/en/matches/9a7cc591/Mauritius-Angola-November-21-2023-WCQ----CAF-M","Angola","Away",61,FALSE,2,"Substitute","Núrio Fortuna for Keliano","0:0",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2023-11-21","FIFA World Cup Qualification — CAF (First round)","Mauritius","4-1-4-1",0,NA,"","1","0","Angola","4-1-4-1",0,NA,"","1","0","https://fbref.com/en/matches/9a7cc591/Mauritius-Angola-November-21-2023-WCQ----CAF-M","Mauritius","Home",63,FALSE,2,"Substitute","Fernando Jackson for Kévin Bru","0:0",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2023-11-21","FIFA World Cup Qualification — CAF (First round)","Mauritius","4-1-4-1",0,NA,"","1","0","Angola","4-1-4-1",0,NA,"","1","0","https://fbref.com/en/matches/9a7cc591/Mauritius-Angola-November-21-2023-WCQ----CAF-M","Mauritius","Home",63,FALSE,2,"Substitute","Ashley Nazira for Aurélien François","0:0",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2023-11-21","FIFA World Cup Qualification — CAF (First round)","Mauritius","4-1-4-1",0,NA,"","1","0","Angola","4-1-4-1",0,NA,"","1","0","https://fbref.com/en/matches/9a7cc591/Mauritius-Angola-November-21-2023-WCQ----CAF-M","Mauritius","Home",79,FALSE,2,"Substitute","Adrien Botlar for Adrien François","0:0",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2023-11-21","FIFA World Cup Qualification — CAF (First round)","Mauritius","4-1-4-1",0,NA,"","1","0","Angola","4-1-4-1",0,NA,"","1","0","https://fbref.com/en/matches/9a7cc591/Mauritius-Angola-November-21-2023-WCQ----CAF-M","Angola","Away",86,FALSE,2,"Substitute","Chico Banza for Milson","0:0",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2023-11-21","FIFA World Cup Qualification — CAF (First round)","Tanzania","3-4-3",0,NA,"Novatus Dismas · 65&rsquor;","5","1","Morocco","4-1-4-1",2,NA,"Hakim Ziyech · 28&rsquor; Bakari Mwamnyeto (OG) · 54&rsquor;","4","0","https://fbref.com/en/matches/8980dd38/Tanzania-Morocco-November-21-2023-WCQ----CAF-M","Morocco","Away",3,FALSE,1,"Penalty","Achraf Hakimi Penalty Miss —","0:0",NA,NA,NA,"Achraf Hakimi"
"FIFA World Cup Qualification — CAF","2023-11-21","FIFA World Cup Qualification — CAF (First round)","Tanzania","3-4-3",0,NA,"Novatus Dismas · 65&rsquor;","5","1","Morocco","4-1-4-1",2,NA,"Hakim Ziyech · 28&rsquor; Bakari Mwamnyeto (OG) · 54&rsquor;","4","0","https://fbref.com/en/matches/8980dd38/Tanzania-Morocco-November-21-2023-WCQ----CAF-M","Morocco","Away",13,FALSE,1,"Yellow Card","Noussair Mazraoui","0:0",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2023-11-21","FIFA World Cup Qualification — CAF (First round)","Tanzania","3-4-3",0,NA,"Novatus Dismas · 65&rsquor;","5","1","Morocco","4-1-4-1",2,NA,"Hakim Ziyech · 28&rsquor; Bakari Mwamnyeto (OG) · 54&rsquor;","4","0","https://fbref.com/en/matches/8980dd38/Tanzania-Morocco-November-21-2023-WCQ----CAF-M","Tanzania","Home",18,FALSE,1,"Yellow Card","Himid Mao","0:0",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2023-11-21","FIFA World Cup Qualification — CAF (First round)","Tanzania","3-4-3",0,NA,"Novatus Dismas · 65&rsquor;","5","1","Morocco","4-1-4-1",2,NA,"Hakim Ziyech · 28&rsquor; Bakari Mwamnyeto (OG) · 54&rsquor;","4","0","https://fbref.com/en/matches/8980dd38/Tanzania-Morocco-November-21-2023-WCQ----CAF-M","Morocco","Away",28,FALSE,1,"Goal","Hakim Ziyech Assist: Nayef Aguerd","0:1",NA,"Hakim Ziyech","Nayef Aguerd",NA
"FIFA World Cup Qualification — CAF","2023-11-21","FIFA World Cup Qualification — CAF (First round)","Tanzania","3-4-3",0,NA,"Novatus Dismas · 65&rsquor;","5","1","Morocco","4-1-4-1",2,NA,"Hakim Ziyech · 28&rsquor; Bakari Mwamnyeto (OG) · 54&rsquor;","4","0","https://fbref.com/en/matches/8980dd38/Tanzania-Morocco-November-21-2023-WCQ----CAF-M","Tanzania","Home",36,FALSE,1,"Yellow Card","Novatus Dismas","0:1",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2023-11-21","FIFA World Cup Qualification — CAF (First round)","Tanzania","3-4-3",0,NA,"Novatus Dismas · 65&rsquor;","5","1","Morocco","4-1-4-1",2,NA,"Hakim Ziyech · 28&rsquor; Bakari Mwamnyeto (OG) · 54&rsquor;","4","0","https://fbref.com/en/matches/8980dd38/Tanzania-Morocco-November-21-2023-WCQ----CAF-M","Morocco","Away",52,FALSE,2,"Yellow Card","Achraf Hakimi","0:1",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2023-11-21","FIFA World Cup Qualification — CAF (First round)","Tanzania","3-4-3",0,NA,"Novatus Dismas · 65&rsquor;","5","1","Morocco","4-1-4-1",2,NA,"Hakim Ziyech · 28&rsquor; Bakari Mwamnyeto (OG) · 54&rsquor;","4","0","https://fbref.com/en/matches/8980dd38/Tanzania-Morocco-November-21-2023-WCQ----CAF-M","Morocco","Away",54,FALSE,2,"Own Goal","Bakari Mwamnyeto Own Goal","0:2",NA,"Bakari Mwamnyeto Own Goal",NA,NA
"FIFA World Cup Qualification — CAF","2023-11-21","FIFA World Cup Qualification — CAF (First round)","Tanzania","3-4-3",0,NA,"Novatus Dismas · 65&rsquor;","5","1","Morocco","4-1-4-1",2,NA,"Hakim Ziyech · 28&rsquor; Bakari Mwamnyeto (OG) · 54&rsquor;","4","0","https://fbref.com/en/matches/8980dd38/Tanzania-Morocco-November-21-2023-WCQ----CAF-M","Tanzania","Home",55,FALSE,2,"Substitute","Mbwana Samatta for Kibu Denisi","0:2",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2023-11-21","FIFA World Cup Qualification — CAF (First round)","Tanzania","3-4-3",0,NA,"Novatus Dismas · 65&rsquor;","5","1","Morocco","4-1-4-1",2,NA,"Hakim Ziyech · 28&rsquor; Bakari Mwamnyeto (OG) · 54&rsquor;","4","0","https://fbref.com/en/matches/8980dd38/Tanzania-Morocco-November-21-2023-WCQ----CAF-M","Tanzania","Home",55,FALSE,2,"Substitute","Saimon Msuva for Morice Abraham","0:2",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2023-11-21","FIFA World Cup Qualification — CAF (First round)","Tanzania","3-4-3",0,NA,"Novatus Dismas · 65&rsquor;","5","1","Morocco","4-1-4-1",2,NA,"Hakim Ziyech · 28&rsquor; Bakari Mwamnyeto (OG) · 54&rsquor;","4","0","https://fbref.com/en/matches/8980dd38/Tanzania-Morocco-November-21-2023-WCQ----CAF-M","Tanzania","Home",65,FALSE,2,"Second Yellow Card","Novatus Dismas","0:2",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2023-11-21","FIFA World Cup Qualification — CAF (First round)","Tanzania","3-4-3",0,NA,"Novatus Dismas · 65&rsquor;","5","1","Morocco","4-1-4-1",2,NA,"Hakim Ziyech · 28&rsquor; Bakari Mwamnyeto (OG) · 54&rsquor;","4","0","https://fbref.com/en/matches/8980dd38/Tanzania-Morocco-November-21-2023-WCQ----CAF-M","Morocco","Away",65,FALSE,2,"Yellow Card","Sofyan Amrabat","0:2",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2023-11-21","FIFA World Cup Qualification — CAF (First round)","Tanzania","3-4-3",0,NA,"Novatus Dismas · 65&rsquor;","5","1","Morocco","4-1-4-1",2,NA,"Hakim Ziyech · 28&rsquor; Bakari Mwamnyeto (OG) · 54&rsquor;","4","0","https://fbref.com/en/matches/8980dd38/Tanzania-Morocco-November-21-2023-WCQ----CAF-M","Tanzania","Home",72,FALSE,2,"Substitute","Mudathiri Yahya for Himid Mao","0:2",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2023-11-21","FIFA World Cup Qualification — CAF (First round)","Tanzania","3-4-3",0,NA,"Novatus Dismas · 65&rsquor;","5","1","Morocco","4-1-4-1",2,NA,"Hakim Ziyech · 28&rsquor; Bakari Mwamnyeto (OG) · 54&rsquor;","4","0","https://fbref.com/en/matches/8980dd38/Tanzania-Morocco-November-21-2023-WCQ----CAF-M","Morocco","Away",72,FALSE,2,"Substitute","Abdessamad Ezzalzouli for Amine Adli","0:2",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2023-11-21","FIFA World Cup Qualification — CAF (First round)","Tanzania","3-4-3",0,NA,"Novatus Dismas · 65&rsquor;","5","1","Morocco","4-1-4-1",2,NA,"Hakim Ziyech · 28&rsquor; Bakari Mwamnyeto (OG) · 54&rsquor;","4","0","https://fbref.com/en/matches/8980dd38/Tanzania-Morocco-November-21-2023-WCQ----CAF-M","Morocco","Away",72,FALSE,2,"Substitute","Ismael Saibari for Amine Harit","0:2",NA,NA,NA,NA
